month,month_start_local,month_end_local_exclusive,complete_local_month,n_intervals,scenario,scenario_label,total_pv_production_kwh,site_load_kwh,useful_pv_direct_kwh,additional_useful_pv_kwh,useful_pv_delivered_kwh,useful_self_consumption_pct,self_sufficiency_pct,grid_import_kwh,grid_export_kwh,charge_pv_kwh,total_loss_kwh,stored_throughput_kwh,equivalent_full_cycles,baseline_monthly_peak_kw,monthly_peak_kw,monthly_peak_reduction_kw,monthly_peak_reduction_pct,direct_pv_customer_sales_mwh,direct_pv_customer_sales_eur,battery_customer_sales_mwh,battery_customer_sales_eur,total_customer_sales_mwh,total_customer_sales_eur,export_peak_mwh,export_peak_eur,export_offpeak_mwh,export_offpeak_eur,total_export_mwh,total_export_eur,total_energent_pv_revenue_eur,baseline_total_energent_pv_revenue_eur,revenue_change_eur,revenue_change_pct,extra_customer_sale_eur,foregone_export_eur,battery_grid_injection_revenue_eur,uplift_eur
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,no_battery,No battery,19610.32,6254.67,3218.945,0.0,3218.945,16.414546014547444,51.46466560186229,3035.7250000000004,16391.375,0.0,0.0,0.0,0.0,18.7,18.7,0.0,0.0,3.218945,418.46285,0.0,0.0,3.218945,418.46285,11.655325,699.3195000000001,4.73605,142.0815,16.391375,841.401,1259.8638500000002,1259.8638500000002,2.2737367544323206e-13,1.804747992755186e-14,0.0,0.0,0.0,0.0
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,reference,Simple reference controller. Chronological; uses only the current quarter-hour.,19610.32,6254.67,3218.945,2703.2861875,5922.2311875,30.19956424729428,94.68495040505734,332.4388125000005,13340.96648199446,3050.4085180055417,294.7986462950141,5743.452500000001,28.717262500000007,18.7,17.6,1.0999999999999979,5.8823529411764595,3.218945,418.46285,2.7032861875,351.4272043749999,5.9222311874999995,769.890054375,9.576098753462604,574.5659252077562,3.7648677285318555,112.94603185595567,13.340966481994458,687.5119570637119,1457.4020114387117,1259.8638500000002,197.53816143871177,15.67932609850753,351.4272043749999,153.88904293628815,0.0,197.5381614387118
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,self_consumption,Best-case self-consumption using the complete selected period in advance. Not a forecast or expected operational saving.,19610.32,6254.67,3218.945,2766.0402041970683,5984.985204197068,30.51956930940988,95.68826499554841,269.6847958029314,13339.04591412898,3052.3290858710207,298.1975176723445,5811.333899153331,29.056669495766656,18.7,3.223591603053432,15.476408396946567,82.76154222966079,3.218945,418.46285,2.7660402041970684,359.58522654561887,5.984985204197068,778.0480765456189,9.5858430747938,575.150584487628,3.7532028393351795,112.59608518005538,13.33904591412898,687.7466696676834,1465.7947462133025,1259.8638500000002,205.9308962133025,16.34548814249274,359.58522654561887,153.65433033231665,0.0,205.93089621330225
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,peak_reduction,Best-case peak reduction using the complete selected period in advance. Not a forecast or expected operational saving.,19610.32,6254.67,3218.945,2760.398918893129,5979.34391889313,30.490802388197285,95.59807182302391,275.3260811068705,13337.44113573407,3053.9338642659286,297.9808468392509,5806.920243571716,29.03460121785858,18.7,3.223591603053432,15.476408396946567,82.76154222966079,3.218945,418.46285,2.760398918893129,358.8518594561068,5.97934391889313,777.3147094561068,9.557867243767312,573.4720346260387,3.779573891966758,113.38721675900274,13.337441135734071,686.8592513850415,1464.1739608411485,1259.8638500000002,204.31011084114857,16.216840481703525,358.8518594561068,154.5417486149585,0.0,204.31011084114834
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,revenue,"Best-case Energent PV revenue using the complete selected period in advance. The battery first preserves the best achievable PV supply to the customer. Remaining flexibility may inject stored PV at the configured fixed tariff. The battery never charges from the grid. Not a forecast, profit, or NPV.",19610.32,6254.67,3218.945,2766.0402041970683,5984.985204197068,30.51956930940988,95.68826499554841,269.6847958029314,13323.671952910143,3067.703047089858,298.9662157332863,5825.939162311226,29.12969581155613,18.7,3.223591603053432,15.476408396946567,82.76154222966079,3.218945,418.46285,2.7660402041970684,359.58522654561887,5.984985204197068,778.0480765456189,9.602979016622054,576.1787409973233,3.720692936288088,111.62078808864266,13.323671952910143,687.7995290859659,1465.8476056315849,1259.8638500000002,205.98375563158493,16.3496837877827,359.58522654561887,153.6014709140341,0.0,205.98375563158478
2024-03,2024-03-01T00:00:00+01:00,2024-04-01T00:00:00+02:00,true,2972,dynamic_injection,"Dynamic injection tariff. The battery first preserves the best achievable PV supply to the customer. Remaining battery flexibility may inject stored PV at the supplied dynamic price. The battery never charges from the grid. Not a forecast, profit, or NPV.",19610.32,6254.67,3218.945,2766.0402041970683,5984.985204197068,30.51956930940988,95.68826499554841,269.6847958029314,13308.508085903553,3365.5375804907526,328.7353458977683,6406.430038930822,32.03215019465411,18.7,3.223591603053432,15.476408396946567,82.76154222966079,3.218945,418.46285,2.7660402041970684,359.58522654561887,5.984985204197068,778.0480765456189,9.575994574274256,513.4286572252176,3.732513511629298,121.5543335333612,13.308508085903552,634.9829907585788,1413.0310673041977,1259.8638500000002,153.1672173041975,12.157442036629392,359.58522654561887,134.18601490101503,0.0,225.39921164460384
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,no_battery,No battery,30594.84,6099.765,3643.465,0.0,3643.465,11.908756509267576,59.731235547598956,2456.3,26951.375,0.0,0.0,0.0,0.0,84.7,84.7,0.0,0.0,3.643465,473.65045000000003,0.0,0.0,3.643465,473.65045000000003,18.572400000000002,1114.344,8.378974999999999,251.36925000000002,26.951375,1365.71325,1839.3636999999999,1839.3636999999999,-2.2737367544323206e-13,-1.2361539778306599e-14,0.0,0.0,0.0,0.0
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,reference,Simple reference controller. Chronological; uses only the current quarter-hour.,30594.84,6099.765,3643.465,2367.8695625,6011.3345625,19.648197416623194,98.55026484626866,88.43043750000002,24321.602631578942,2629.772368421054,256.1133322368424,4990.77802631579,24.95389013157895,84.7,34.7,50.0,59.031877213695395,3.643465,473.65045000000003,2.3678695625,307.82304312499997,6.0113345625,781.473493125,16.571409418282546,994.2845650969529,7.750193213296399,232.50579639889196,24.32160263157894,1226.7903614958448,2008.2638546208448,1839.3636999999999,168.90015462084466,9.182531688585822,307.82304312499997,138.9228885041552,0.0,168.90015462084477
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,self_consumption,Best-case self-consumption using the complete selected period in advance. Not a forecast or expected operational saving.,30594.84,6099.765,3643.465,2407.0873125,6050.5523125,19.77638161369695,99.19320354964493,49.2126875,24307.09542936288,2644.27957063712,258.90278445290886,5045.841710526316,25.22920855263158,84.7,34.7,50.0,59.031877213695395,3.643465,473.65045000000003,2.4070873125,312.92135062499995,6.0505523125,786.5718006249999,16.519413088642658,991.1647853185596,7.787682340720223,233.63047022160666,24.307095429362878,1224.7952555401662,2011.367056165166,1839.3636999999999,172.003356165166,9.351242289122373,312.92135062499995,140.91799445983384,0.0,172.00335616516617
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,peak_reduction,Best-case peak reduction using the complete selected period in advance. Not a forecast or expected operational saving.,30594.84,6099.765,3643.465,2407.0873125,6050.5523125,19.77638161369695,99.19320354964493,49.212687499999994,24301.30858725762,2650.0664127423834,259.19212655817205,5051.3392105263165,25.256696052631582,84.7,34.7,50.0,59.031877213695395,3.643465,473.65045000000003,2.4070873125,312.92135062499995,6.0505523125,786.5718006249999,16.544712603878118,992.6827562326869,7.756595983379501,232.69787950138502,24.30130858725762,1225.380635734072,2011.952436359072,1839.3636999999999,172.58873635907185,9.383067435715505,312.92135062499995,140.33261426592802,0.0,172.588736359072
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,revenue,"Best-case Energent PV revenue using the complete selected period in advance. The battery first preserves the best achievable PV supply to the customer. Remaining flexibility may inject stored PV at the configured fixed tariff. The battery never charges from the grid. Not a forecast, profit, or NPV.",30594.84,6099.765,3643.465,2407.0873125,6050.5523125,19.77638161369695,99.19320354964493,49.2126875,24278.14806094183,2673.2269390581723,260.3501528739615,5073.341710526316,25.36670855263158,84.7,34.7,50.0,59.031877213695395,3.643465,473.65045000000003,2.4070873125,312.92135062499995,6.0505523125,786.5718006249999,16.64139293628809,998.4835761772854,7.63675512465374,229.1026537396122,24.278148060941827,1227.5862299168973,2014.1580305418977,1839.3636999999999,174.79433054189758,9.502978151732448,312.92135062499995,138.12702008310256,0.0,174.79433054189744
2024-04,2024-04-01T00:00:00+02:00,2024-05-01T00:00:00+02:00,true,2880,dynamic_injection,"Dynamic injection tariff. The battery first preserves the best achievable PV supply to the customer. Remaining battery flexibility may inject stored PV at the supplied dynamic price. The battery never charges from the grid. Not a forecast, profit, or NPV.",30594.84,6099.765,3643.465,2407.0873125,6050.5523125,19.77638161369695,99.19320354964493,49.2126875,24131.720540850365,4442.996375893663,434.2776729654221,8463.403640513749,42.31701820256874,84.7,34.7,50.0,59.031877213695395,3.643465,473.65045000000003,2.4070873125,312.92135062499995,6.0505523125,786.5718006249999,16.24049788076949,792.5107711224886,7.891222660080877,7.518409104130917,24.131720540850367,800.0291802266194,1586.6009808516194,1839.3636999999999,-252.76271914838048,-13.741856444616174,312.92135062499995,48.00366813723625,0.0,264.9176824877637
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,no_battery,No battery,35012.759999999995,5450.535,3607.76,0.0,3607.76,10.304129123211082,66.19093355055972,1842.775,31404.999999999996,0.0,0.0,0.0,0.0,122.1,122.1,0.0,0.0,3.6077600000000003,469.0088,0.0,0.0,3.6077600000000003,469.0088,21.220375,1273.2224999999999,10.184625,305.53875,31.404999999999998,1578.76125,2047.77005,2047.77005,0.0,0.0,0.0,0.0,0.0,0.0
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,reference,Simple reference controller. Chronological; uses only the current quarter-hour.,35012.759999999995,5450.535,3607.76,1797.5,5405.26,15.437971756582462,99.16934759615341,45.275,29419.09972299169,1985.900277008312,193.9002770083105,3778.7105263157914,18.893552631578956,122.1,72.1,50.0,40.95004095004095,3.6077600000000003,469.0088,1.7975,233.67499999999998,5.40526,702.6837999999999,19.9782175900277,1198.6930554016621,9.440882132963988,283.2264639889196,29.41909972299169,1481.9195193905816,2184.603319390582,2047.77005,136.8332693905818,6.682062245738079,233.67499999999998,96.84173060941839,0.0,136.8332693905816
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,self_consumption,Best-case self-consumption using the complete selected period in advance. Not a forecast or expected operational saving.,35012.759999999995,5450.535,3607.76,1816.2,5423.96,15.491380856579145,99.51243318316459,26.575,29387.380263157895,2017.6197368421049,196.47046052631592,3828.5282236842104,19.142641118421054,122.1,72.1,50.0,40.95004095004095,3.6077600000000003,469.0088,1.8162,236.106,5.42396,705.1148000000001,19.72774591412742,1183.6647548476453,9.65963434903047,289.7890304709141,29.387380263157894,1473.4537853185595,2178.5685853185596,2047.77005,130.79853531855952,6.3873644073737434,236.106,105.30746468144042,0.0,130.79853531855957
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,peak_reduction,Best-case peak reduction using the complete selected period in advance. Not a forecast or expected operational saving.,35012.759999999995,5450.535,3607.76,1816.2,5423.96,15.491380856579145,99.51243318316459,26.575,29394.77188365651,2010.2281163434905,196.10087950138518,3821.5061842105265,19.107530921052632,122.1,72.1,50.0,40.95004095004095,3.6077600000000003,469.0088,1.8162,236.106,5.42396,705.1148000000001,19.778948060941833,1186.7368836565097,9.615823822714681,288.47471468144045,29.39477188365651,1475.2115983379501,2180.32639833795,2047.77005,132.5563483379501,6.473204759389371,236.106,103.54965166204985,0.0,132.5563483379501
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,revenue,"Best-case Energent PV revenue using the complete selected period in advance. The battery first preserves the best achievable PV supply to the customer. Remaining flexibility may inject stored PV at the configured fixed tariff. The battery never charges from the grid. Not a forecast, profit, or NPV.",35012.759999999995,5450.535,3607.76,1816.2,5423.96,15.491380856579145,99.51243318316459,26.575,29431.701592797785,1973.2984072022164,194.2543940443215,3786.422960526316,18.932114802631578,122.1,72.1,50.0,40.95004095004095,3.6077600000000003,469.0088,1.8162,236.106,5.42396,705.1148000000001,20.248977631578946,1214.938657894737,9.182723961218837,275.4817188365651,29.431701592797786,1490.420376731302,2195.535176731302,2047.77005,147.76512673130173,7.215904282382767,236.106,88.34087326869808,0.0,147.7651267313019
2024-05,2024-05-01T00:00:00+02:00,2024-06-01T00:00:00+02:00,true,2976,dynamic_injection,"Dynamic injection tariff. The battery first preserves the best achievable PV supply to the customer. Remaining battery flexibility may inject stored PV at the supplied dynamic price. The battery never charges from the grid. Not a forecast, profit, or NPV.",35012.759999999995,5450.535,3607.76,1816.2,5423.96,15.491380856579145,99.51243318316459,26.575,29138.406094754315,4571.200951237801,445.44462892989657,8680.332531036032,43.40166265518016,122.1,72.1,50.0,40.95004095004095,3.6077600000000003,469.0088,1.8162,236.106,5.42396,705.1148000000001,18.927611198572144,658.9176918892999,10.210794896182172,101.7930855881003,29.138406094754316,760.7107774774001,1465.8255774774002,2047.77005,-581.9444725225999,-28.418448278535955,236.106,22.542347558715928,0.0,213.56365244128403
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,no_battery,No battery,40156.479999999996,4712.555,3414.555,0.0,3414.555,8.503123281721905,72.45655488370957,1298.0,36741.925,0.0,0.0,0.0,0.0,77.0,77.0,0.0,0.0,3.414555,443.89215,0.0,0.0,3.414555,443.89215,23.821875,1429.3125,12.92005,387.6015,36.741925,1816.9139999999998,2260.8061500000003,2260.8061500000003,4.547473508864641e-13,2.0114389324642633e-14,0.0,0.0,0.0,0.0
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,reference,Simple reference controller. Chronological; uses only the current quarter-hour.,40156.479999999996,4712.555,3414.555,1269.25,4683.805,11.663883388185422,99.3899275446122,28.750000000000004,35319.40422437673,1422.5207756232699,137.92867036011097,2687.4473684210534,13.437236842105268,77.0,27.0,50.0,64.93506493506493,3.414555,443.89215,1.26925,165.0025,4.683805,608.8946500000001,23.353591620498612,1401.215497229917,11.965812603878115,358.9743781163435,35.31940422437673,1760.1898753462606,2369.0845253462603,2260.8061500000003,108.27837534626042,4.789370169851158,165.0025,56.724124653739665,0.0,108.27837534626033
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,self_consumption,Best-case self-consumption using the complete selected period in advance. Not a forecast or expected operational saving.,40156.479999999996,4712.555,3414.555,1291.25,4705.805,11.718669066611417,99.8567655974307,6.75,35331.927008310246,1409.9979916897507,138.4604259002771,2698.7086184210525,13.493543092105263,77.0,27.0,50.0,64.93506493506493,3.414555,443.89215,1.29125,167.8625,4.705805000000001,611.75465,22.980010041551242,1378.8006024930746,12.351916966759003,370.5575090027701,35.331927008310245,1749.3581114958447,2361.112761495845,2260.8061500000003,100.30661149584512,4.436763032330088,167.8625,67.55588850415512,0.0,100.30661149584486
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,peak_reduction,Best-case peak reduction using the complete selected period in advance. Not a forecast or expected operational saving.,40156.479999999996,4712.555,3414.555,1291.25,4705.805,11.718669066611417,99.8567655974307,6.75,35295.81426592798,1446.1107340720223,140.26606301939069,2733.0157236842106,13.665078618421052,77.0,27.0,50.0,64.93506493506493,3.414555,443.89215,1.29125,167.8625,4.705805000000001,611.75465,22.958378047091415,1377.5026828254845,12.337436218836567,370.12308656509697,35.29581426592797,1747.6257693905816,2359.3804193905817,2260.8061500000003,98.57426939058178,4.360138059186622,167.8625,69.2882306094183,0.0,98.57426939058169
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,revenue,"Best-case Energent PV revenue using the complete selected period in advance. The battery first preserves the best achievable PV supply to the customer. Remaining flexibility may inject stored PV at the configured fixed tariff. The battery never charges from the grid. Not a forecast, profit, or NPV.",40156.479999999996,4712.555,3414.555,1291.25,4705.805,11.718669066611417,99.8567655974307,6.75,35243.75094010096,1668.563434861937,160.35655989903898,3123.70302623768,15.618515131188401,77.0,27.0,50.0,64.93506493506493,3.414555,443.89215,1.29125,167.8625,4.705805000000001,611.75465,23.95068764366096,1437.0412586196576,11.293063296440002,338.7918988932,35.24375094010096,1775.8331575128575,2387.5878075128576,2260.8061500000003,126.78165751285769,5.607807529754716,167.8625,51.30420498491628,10.22336249777388,126.78165751285758
2024-06,2024-06-01T00:00:00+02:00,2024-07-01T00:00:00+02:00,true,2880,dynamic_injection,"Dynamic injection tariff. The battery first preserves the best achievable PV supply to the customer. Remaining battery flexibility may inject stored PV at the supplied dynamic price. The battery never charges from the grid. Not a forecast, profit, or NPV.",40156.479999999996,4712.555,3414.555,1291.25,4705.805,11.718669066611417,99.8567655974307,6.75,35000.282693969515,4413.205702876737,429.22941129364017,8363.927940728958,41.81963970364479,77.0,27.0,50.0,64.93506493506493,3.414555,443.89215,1.29125,167.8625,4.705805000000001,611.75465,21.742545809104282,1143.260358699374,13.257736884865237,281.8026996080637,35.00028269396952,1425.0630583074376,2036.817708307438,2260.8061500000003,-223.98844169256245,-9.90745896956103,167.8625,36.385215853203796,0.0,131.4772841467962
2024-07,2024-07-01T00:00:00+02:00,2024-08-01T00:00:00+02:00,true,2976,no_battery,No battery,39877.06,5023.285,3580.91,0.0,3580.91,8.97987464472055,71.28622007311948,1442.375,36296.149999999994,0.0,0.0,0.0,0.0,60.5,60.5,0.0,0.0,3.58091,465.51829999999995,0.0,0.0,3.58091,465.51829999999995,25.49635,1529.781,10.799800000000001,323.994,36.29615,1853.775,2319.2933,2319.2933,-4.547473508864641e-13,-1.9607151492502653e-14,0.0,0.0,0.0,0.0
